Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,Temperature_K,Density,Wind_power
269,2008,9,25,19,True,0.581944444,67,29,9.3,1,10.0,70,11.0,29.89,51,292.59444444444443,1.2051448827369071,3628.2707328718993
269,2008,9,25,22,False,0.831944444,67,29,9.3,0,10.0,81,8.0,29.91,0,292.59444444444443,1.2059512694098657,1396.6323235671193
270,2008,9,26,1,False,0.919332406,66,29,10.7,0,10.0,81,6.0,29.91,0,292.0388888888889,1.2082453917098064,590.3251249011249
270,2008,9,26,4,False,0.668984701,66,29,10.7,0,9.0,87,7.0,29.9,0,292.0388888888889,1.2078414313648682,937.1010227361818
270,2008,9,26,7,True,0.418636996,66,29,10.7,2,9.0,84,6.0,29.93,3661,292.0388888888889,1.2090533123996825,590.7198591872507
270,2008,9,26,10,True,0.168289291,66,29,10.7,1,10.0,68,6.0,29.95,22534,292.0388888888889,1.2098612330895588,591.1145934733765
270,2008,9,26,13,True,0.082058414,66,29,10.7,1,10.0,50,13.0,29.91,26744,292.0388888888889,1.2082453917098064,6004.37175651746
270,2008,9,26,16,True,0.33240612,66,29,10.7,1,10.0,68,18.0,29.9,11627,292.0388888888889,1.2078414313648682,15933.449459467674
270,2008,9,26,19,True,0.582753825,66,29,10.7,1,10.0,90,15.0,29.92,43,292.0388888888889,1.2086493520547446,9226.913938190435
270,2008,9,26,22,False,0.83310153,66,29,10.7,1,10.0,90,10.0,29.94,0,292.0388888888889,1.2094572727446207,2735.7278996773775
271,2008,9,27,1,False,0.921787709,66,29,9.1,1,10.0,90,10.0,29.95,0,292.0388888888889,1.2098612330895588,2736.6416364508173
271,2008,9,27,4,False,0.670391061,66,29,9.1,1,10.0,93,3.0,29.93,0,292.0388888888889,1.2090533123996825,73.83998239840633
271,2008,9,27,7,True,0.418994413,66,29,9.1,1,10.0,93,6.0,29.95,3615,292.0388888888889,1.2098612330895588,591.1145934733765
271,2008,9,27,10,True,0.167597765,66,29,9.1,0,10.0,73,3.0,29.95,22037,292.0388888888889,1.2098612330895588,73.88932418417207
271,2008,9,27,13,True,0.083798883,66,29,9.1,1,10.0,56,6.0,29.9,26026,292.0388888888889,1.2078414313648682,590.127757758062
271,2008,9,27,16,True,0.335195531,66,29,9.1,1,10.0,59,20.0,29.85,1728,292.0388888888889,1.205821629640178,21820.034149731393
271,2008,9,27,19,True,0.586592179,66,29,9.1,0,10.0,73,15.0,29.89,0,292.0388888888889,1.2074374710199305,9217.662353359363
271,2008,9,27,22,False,0.837988827,66,29,9.1,1,10.0,81,5.0,29.92,0,292.0388888888889,1.2086493520547446,341.7375532663125
272,2008,9,28,1,False,0.925666199,61,30,12.3,1,10.0,90,13.0,29.92,0,289.26111111111106,1.2202560256873216,6064.058565113857
272,2008,9,28,4,False,0.673211781,61,30,12.3,1,10.0,93,8.0,29.91,0,289.26111111111106,1.2198481861065438,1412.7265750918912
272,2008,9,28,7,True,0.420757363,61,30,12.3,1,10.0,93,8.0,29.94,2406,289.26111111111106,1.2210717048488775,1414.1435525995062
272,2008,9,28,10,True,0.168302945,61,30,12.3,1,10.0,65,9.0,29.94,22113,289.26111111111106,1.2210717048488775,2013.4973629785936
272,2008,9,28,13,True,0.084151473,61,30,12.3,1,10.0,63,20.0,29.9,26823,289.26111111111106,1.219440346525766,22066.472644625304
272,2008,9,28,16,True,0.336605891,61,30,12.3,1,10.0,70,21.0,29.89,10798,289.26111111111106,1.2190325069449883,25536.15701717577
272,2008,9,28,19,True,0.589060309,61,30,12.3,1,10.0,87,11.0,29.93,0,289.26111111111106,1.2206638652680994,3674.9929742624945
272,2008,9,28,22,False,0.841514727,61,30,12.3,2,10.0,90,11.0,29.96,0,289.26111111111106,1.221887384010433,3678.6765622754538
273,2008,9,29,1,False,0.928270042,62,28,8.4,4,10.0,90,8.0,29.97,0,289.81666666666666,1.2199521806261344,1412.8470128833828
273,2008,9,29,4,False,0.675105485,62,28,8.4,4,10.0,87,6.0,29.96,0,289.81666666666666,1.2195451228414744,595.8459530684987
273,2008,9,29,7,True,0.421940928,62,28,8.4,4,10.0,87,6.0,29.96,373,289.81666666666666,1.2195451228414744,595.8459530684987
273,2008,9,29,10,True,0.168776371,62,28,8.4,3,10.0,75,5.0,29.98,13921,289.81666666666666,1.2203592384107946,345.0484456318609
273,2008,9,29,13,True,0.084388186,62,28,8.4,2,10.0,63,15.0,29.94,26393,289.81666666666666,1.2187310072721544,9303.878001330342
273,2008,9,29,16,True,0.337552743,62,28,8.4,2,10.0,68,15.0,29.95,11093,289.81666666666666,1.2191380650568144,9306.985509012817
273,2008,9,29,19,True,0.5907173,62,28,8.4,2,10.0,75,11.0,29.96,47,289.81666666666666,1.2195451228414744,3671.6248311767213
273,2008,9,29,22,False,0.843881857,62,28,8.4,0,10.0,81,8.0,29.97,0,289.81666666666666,1.2199521806261344,1412.8470128833828
274,2008,9,30,1,False,0.93079096,65,29,6.9,0,10.0,81,5.0,29.98,0,291.4833333333333,1.2133813709603358,343.07550009105324
274,2008,9,30,4,False,0.676553672,65,29,6.9,1,10.0,87,5.0,29.99,0,291.4833333333333,1.2137861012375073,343.1899348809435
274,2008,9,30,7,True,0.422316384,65,29,6.9,2,10.0,83,0.0,30.04,3110,291.4833333333333,1.215809752623365,0.0
274,2008,9,30,10,True,0.168079096,65,29,6.9,2,10.0,70,3.0,30.05,21023,291.4833333333333,1.2162144829005366,74.27733342198158
274,2008,9,30,13,True,0.086158192,65,29,6.9,2,10.0,50,9.0,30.01,25702,291.4833333333333,1.2145955617918507,2002.8184676149428
274,2008,9,30,16,True,0.34039548,65,29,6.9,2,10.0,53,18.0,29.97,10972,291.4833333333333,1.2129766406831641,16001.191462691057
274,2008,9,30,19,True,0.594632768,65,29,6.9,1,10.0,68,15.0,29.99,0,291.4833333333333,1.2137861012375073,9266.128241785475
274,2008,9,30,22,False,0.848870056,65,29,6.9,1,10.0,67,0.0,30.01,0,291.4833333333333,1.2145955617918507,0.0
275,2008,10,1,1,False,0.933427762,66,29,7.8,1,10.0,67,0.0,30.0,0,292.0388888888889,1.2118810348142492,0.0
275,2008,10,1,4,False,0.678470255,66,29,7.8,1,10.0,78,5.0,29.99,0,292.0388888888889,1.211477074469311,342.53707294307185
275,2008,10,1,7,True,0.423512748,66,29,7.8,2,10.0,75,0.0,29.98,3715,292.0388888888889,1.2110731141243731,0.0
275,2008,10,1,10,True,0.168555241,66,29,7.8,3,10.0,71,3.0,29.98,18312,292.0388888888889,1.2110731141243731,73.96333686282065
275,2008,10,1,13,True,0.086402266,66,29,7.8,3,10.0,50,22.0,29.95,19583,292.0388888888889,1.2098612330895588,29139.760144928303
275,2008,10,1,16,True,0.341359773,66,29,7.8,3,10.0,59,16.0,29.92,6135,292.0388888888889,1.2086493520547446,11198.056145430526
275,2008,10,1,19,True,0.59631728,66,29,7.8,3,10.0,81,8.0,29.96,178,292.0388888888889,1.2102651934344968,1401.6283510908193
275,2008,10,1,22,False,0.851274788,66,29,7.8,3,10.0,84,9.0,29.95,0,292.0388888888889,1.2098612330895588,1995.0117529726456
276,2008,10,2,1,False,0.937411095,67,27,9.5,3,10.0,84,10.0,29.94,0,292.59444444444443,1.207160849419304,2730.5335124905682
276,2008,10,2,4,False,0.681365576,67,27,9.5,4,10.0,87,6.0,29.92,0,292.59444444444443,1.2063544627463452,589.4012539025732
276,2008,10,2,7,True,0.425320057,67,27,9.5,4,10.0,81,0.0,29.96,53,292.59444444444443,1.2079672360922626,0.0
276,2008,10,2,10,True,0.169274538,67,27,9.5,3,10.0,73,6.0,29.98,7496,292.59444444444443,1.2087736227652215,590.5832082887415
276,2008,10,2,13,True,0.086770982,67,27,9.5,3,10.0,62,17.0,29.97,19260,292.59444444444443,1.208370429428742,13428.553142003302
276,2008,10,2,16,True,0.342816501,67,27,9.5,3,10.0,76,9.0,29.92,4961,292.59444444444443,1.2063544627463452,1989.2292319211845
276,2008,10,2,19,True,0.59886202,67,27,9.5,3,10.0,87,13.0,29.91,0,292.59444444444443,1.2059512694098657,5992.971122806566
276,2008,10,2,22,False,0.854907539,67,27,9.5,2,10.0,90,16.0,29.92,0,292.59444444444443,1.2063544627463452,11176.794148078427
277,2008,10,3,1,False,0.940085592,65,19,8.5,4,10.0,90,7.0,29.91,0,291.4833333333333,1.2105482590201349,939.2011088056377
277,2008,10,3,4,False,0.683309558,65,19,8.5,3,10.0,87,8.0,29.86,0,291.4833333333333,1.208524607634277,1399.6125495802671
277,2008,10,3,7,True,0.426533524,65,19,8.5,3,10.0,84,5.0,29.87,1093,291.4833333333333,1.2089293379114485,341.8167174022601
277,2008,10,3,10,True,0.169757489,65,19,8.5,3,10.0,73,3.0,29.87,11844,291.4833333333333,1.2089293379114485,73.83241095888819
277,2008,10,3,13,True,0.087018545,65,19,8.5,3,10.0,63,0.0,29.83,11357,291.4833333333333,1.2073104168027624,0.0
277,2008,10,3,16,True,0.343794579,65,19,8.5,4,10.0,65,9.0,29.77,3375,291.4833333333333,1.2048820351397331,1986.8012589435805
277,2008,10,3,19,True,0.600570613,65,19,8.5,4,10.0,70,14.0,29.76,0,291.4833333333333,1.2044773048625617,7475.927782830032
277,2008,10,3,22,False,0.857346648,65,19,8.5,4,3.0,90,13.0,29.75,0,291.4833333333333,1.20407257458539,5983.634954656787
278,2008,10,4,1,False,0.941344778,64,26,14.4,4,9.0,93,15.0,29.73,0,290.92777777777775,1.2055608647405223,9203.336209381765
278,2008,10,4,4,False,0.683834049,64,26,14.4,4,7.0,90,17.0,29.75,0,290.92777777777775,1.2063718710403812,13406.343274174786
278,2008,10,4,7,True,0.426323319,64,26,14.4,4,8.0,90,8.0,29.79,1653,290.92777777777775,1.2079938836400994,1398.9979092511237
278,2008,10,4,10,True,0.168812589,64,26,14.4,3,10.0,81,13.0,29.84,5957,290.92777777777775,1.210021399389747,6013.1976212184245
278,2008,10,4,13,True,0.08869814,64,26,14.4,2,10.0,66,16.0,29.86,21177,290.92777777777775,1.2108324056896063,11218.281992679033
278,2008,10,4,16,True,0.34620887,64,26,14.4,2,10.0,70,15.0,29.88,9729,290.92777777777775,1.2116434119894652,9249.770801760078
278,2008,10,4,19,True,0.603719599,64,26,14.4,1,10.0,81,14.0,29.91,0,290.92777777777775,1.212859921439254,7527.95685461537
278,2008,10,4,22,False,0.861230329,64,26,14.4,2,10.0,84,18.0,29.95,0,290.92777777777775,1.214481934038972,16021.048800735289
279,2008,10,5,1,False,0.944045911,65,28,11.1,1,10.0,81,15.0,29.96,0,291.4833333333333,1.2125719104059927,9256.859023804363
279,2008,10,5,4,False,0.68579627,65,28,11.1,1,10.0,84,10.0,29.96,0,291.4833333333333,1.2125719104059927,2742.7730440901814
279,2008,10,5,7,True,0.427546628,65,28,11.1,2,10.0,81,8.0,29.99,2198,291.4833333333333,1.2137861012375073,1405.7059732723446
279,2008,10,5,10,True,0.169296987,65,28,11.1,3,10.0,57,7.0,30.01,20493,291.4833333333333,1.2145955617918507,942.3411994402269
279,2008,10,5,13,True,0.088952654,65,28,11.1,3,10.0,55,15.0,30.0,18931,291.4833333333333,1.214190831514679,9269.217981112512
279,2008,10,5,16,True,0.347202296,65,28,11.1,3,10.0,61,11.0,29.99,11566,291.4833333333333,1.2137861012375073,3654.2864266122865
279,2008,10,5,19,True,0.605451937,65,28,11.1,1,10.0,81,15.0,30.01,0,291.4833333333333,1.2145955617918507,9272.307720439552
279,2008,10,5,22,False,0.863701578,65,28,11.1,2,10.0,87,14.0,30.03,0,291.4833333333333,1.2154050223461936,7543.753740537159
280,2008,10,6,1,False,0.948126801,66,28,10.5,4,10.0,93,7.0,30.04,0,292.0388888888889,1.2134968761940015,941.4887867222375
280,2008,10,6,4,False,0.688760807,66,28,10.5,4,10.0,90,0.0,30.05,0,292.0388888888889,1.2139008365389397,0.0
280,2008,10,6,7,True,0.429394813,66,28,10.5,4,9.0,84,5.0,30.07,532,292.0388888888889,1.2147087572288158,343.4508097165112
280,2008,10,6,10,True,0.170028818,66,28,10.5,1,9.0,73,5.0,30.1,22044,292.0388888888889,1.21592063826363,343.793461006551
280,2008,10,6,13,True,0.089337176,66,28,10.5,0,10.0,59,3.0,30.05,27732,292.0388888888889,1.2139008365389397,74.13603311300068
280,2008,10,6,16,True,0.34870317,66,28,10.5,1,10.0,70,22.0,30.05,11398,292.0388888888889,1.2139008365389397,29237.054836564123
280,2008,10,6,19,True,0.608069164,66,28,10.5,1,10.0,93,22.0,30.07,0,292.0388888888889,1.2147087572288158,29256.513774891286
280,2008,10,6,22,False,0.867435159,66,28,10.5,3,10.0,93,21.0,30.1,0,292.0388888888889,1.21592063826363,25470.969939053346
281,2008,10,7,1,False,0.949421965,65,28,10.2,2,10.0,93,14.0,30.12,0,291.4833333333333,1.2190475948407375,7566.3623931062
281,2008,10,7,4,False,0.689306358,65,28,10.2,1,10.0,96,7.0,30.12,0,291.4833333333333,1.2190475948407375,945.795299138275
281,2008,10,7,7,True,0.429190751,65,28,10.2,3,10.0,96,0.0,30.16,0,291.4833333333333,1.2206665159494239,0.0
281,2008,10,7,10,True,0.169075145,65,28,10.2,2,7.0,81,3.0,30.17,15458,291.4833333333333,1.2210712462265954,74.5739483973772
281,2008,10,7,13,True,0.091040462,65,28,10.2,0,9.0,71,3.0,30.11,27357,291.4833333333333,1.2186428645635659,74.42564090967937
281,2008,10,7,16,True,0.351156069,65,28,10.2,0,10.0,55,22.0,30.07,10975,291.4833333333333,1.21702394345488,29312.275518034407
281,2008,10,7,19,True,0.611271676,65,28,10.2,0,10.0,73,16.0,30.06,0,291.4833333333333,1.2166192131777083,11271.89638054463
281,2008,10,7,22,False,0.871387283,65,28,10.2,0,10.0,81,11.0,30.05,0,291.4833333333333,1.2162144829005366,3661.597436468796
282,2008,10,8,1,False,0.953555878,66,27,12.6,0,10.0,84,7.0,30.03,0,292.0388888888889,1.2130929158490635,941.175375008948
282,2008,10,8,4,False,0.692307692,66,27,12.6,1,10.0,83,0.0,30.01,0,292.0388888888889,1.2122849951591874,0.0
282,2008,10,8,7,True,0.431059507,66,27,12.6,0,9.0,90,3.0,30.02,3816,292.0388888888889,1.2126889555041254,74.0620204343521
282,2008,10,8,10,True,0.169811321,66,27,12.6,0,9.0,76,3.0,30.01,23843,292.0388888888889,1.2122849951591874,74.03734954146924
282,2008,10,8,13,True,0.091436865,66,27,12.6,0,10.0,55,24.0,29.95,27645,292.0388888888889,1.2098612330895588,37831.3339822961
282,2008,10,8,16,True,0.352685051,66,27,12.6,1,10.0,61,25.0,29.92,11063,292.0388888888889,1.2086493520547446,42717.19415828905
282,2008,10,8,19,True,0.613933237,66,27,12.6,0,10.0,72,9.0,29.9,0,292.0388888888889,1.2078414313648682,1991.6811824334593
282,2008,10,8,22,False,0.875181422,66,27,12.6,0,10.0,78,23.0,29.91,0,292.0388888888889,1.2082453917098064,33252.24904940735
283,2008,10,9,1,False,0.956331878,62,27,14.6,0,10.0,83,15.0,29.91,0,289.81666666666666,1.2175098339181742,9294.555478282917
283,2008,10,9,4,False,0.694323144,62,27,14.6,0,10.0,80,13.0,29.92,0,289.81666666666666,1.2179168917028342,6052.434245975101
283,2008,10,9,7,True,0.43231441,62,27,14.6,1,10.0,75,9.0,29.96,3837,289.81666666666666,1.2195451228414744,2010.980091606183
283,2008,10,9,10,True,0.170305677,62,27,14.6,0,10.0,47,5.0,30.0,24973,289.81666666666666,1.2211733539801146,345.27863138611826
283,2008,10,9,13,True,0.091703057,62,27,14.6,0,10.0,36,16.0,29.97,28183,289.81666666666666,1.2199521806261344,11302.776103067063
283,2008,10,9,16,True,0.35371179,62,27,14.6,0,10.0,50,26.0,29.94,10894,289.81666666666666,1.2187310072721544,48451.83992633544
283,2008,10,9,19,True,0.615720524,62,27,14.6,0,10.0,67,20.0,29.95,0,289.81666666666666,1.2191380650568144,22061.00268803038
283,2008,10,9,22,False,0.877729258,62,27,14.6,0,10.0,67,11.0,29.97,0,289.81666666666666,1.2199521806261344,3672.8503401323874
284,2008,10,10,1,False,0.959124088,57,29,17.6,0,10.0,69,16.0,29.98,0,287.0388888888889,1.2321690903318545,11415.964961833863
284,2008,10,10,4,False,0.696350365,57,29,17.6,0,10.0,69,11.0,29.98,0,287.0388888888889,1.2321690903318545,3709.6311924318534
284,2008,10,10,7,True,0.433576642,57,29,17.6,1,10.0,59,13.0,29.99,3755,287.0388888888889,1.2325800873599835,6125.302951676917
284,2008,10,10,10,True,0.17080292,57,29,17.6,1,10.0,42,17.0,30.0,25334,287.0388888888889,1.2329910843881131,13702.16110646594
284,2008,10,10,13,True,0.091970803,57,29,17.6,1,10.0,46,26.0,29.94,29016,287.0388888888889,1.2305251022193369,48920.72567474676
284,2008,10,10,16,True,0.354744526,57,29,17.6,2,10.0,46,29.0,29.91,10179,287.0388888888889,1.2292921111349489,67815.88870423794
284,2008,10,10,19,True,0.617518248,57,29,17.6,0,10.0,64,18.0,29.92,0,287.0388888888889,1.229703108163078,16221.8415557463
284,2008,10,10,22,False,0.880291971,57,29,17.6,0,10.0,46,13.0,29.93,0,287.0388888888889,1.2301141051912075,6113.048260876631
285,2008,10,11,1,False,0.961876833,61,31,14.6,0,10.0,32,14.0,29.92,0,289.26111111111106,1.2202560256873216,7573.862859659728
285,2008,10,11,4,False,0.697947214,61,31,14.6,0,10.0,36,14.0,29.93,0,289.26111111111106,1.2206638652680994,7576.394230936352
285,2008,10,11,7,True,0.434017595,61,31,14.6,0,10.0,34,10.0,29.97,0,289.26111111111106,1.2222952235912108,2764.76666036547
285,2008,10,11,10,True,0.170087977,61,31,14.6,0,10.0,34,20.0,29.98,0,289.26111111111106,1.2227030631719888,22125.513374109258
285,2008,10,11,13,True,0.093841642,61,31,14.6,1,10.0,28,20.0,29.96,0,289.26111111111106,1.221887384010433,22110.753191738266
285,2008,10,11,16,True,0.357771261,61,31,14.6,0,10.0,35,21.0,29.95,0,289.26111111111106,1.2214795444296553,25587.41728552741
285,2008,10,11,19,True,0.62170088,61,31,14.6,0,10.0,42,10.0,30.0,0,289.26111111111106,1.2235187423335445,2767.5341945600303
285,2008,10,11,22,False,0.885630499,61,31,14.6,0,10.0,25,9.0,30.04,0,289.26111111111106,1.2251501006566559,2020.2224710713747
286,2008,10,12,1,False,0.964705882,63,32,13.4,0,10.0,39,15.0,30.09,0,290.3722222222222,1.2224934510905903,9332.60076136903
286,2008,10,12,4,False,0.7,63,32,13.4,0,10.0,41,13.0,30.1,0,290.3722222222222,1.2228997300706803,6077.196445912688
286,2008,10,12,7,True,0.435294118,63,32,13.4,0,10.0,34,9.0,30.15,0,290.3722222222222,1.2249311249711299,2019.8613891106575
286,2008,10,12,10,True,0.170588235,63,32,13.4,0,10.0,29,20.0,30.17,0,290.3722222222222,1.2257436829313098,22180.535133011133
286,2008,10,12,13,True,0.094117647,63,32,13.4,0,10.0,25,14.0,30.15,0,290.3722222222222,1.2249311249711299,7602.880180685383
286,2008,10,12,16,True,0.358823529,63,32,13.4,0,10.0,29,17.0,30.13,10727,290.3722222222222,1.22411856701095,13603.561316036685
286,2008,10,12,19,True,0.623529412,63,32,13.4,0,10.0,46,11.0,30.16,0,290.3722222222222,1.22533740395122,3689.063368507875
286,2008,10,12,22,False,0.888235294,63,32,13.4,1,10.0,27,7.0,30.19,0,290.3722222222222,1.2265562408914896,951.6208650700319
287,2008,10,13,1,False,0.968980798,64,28,6.4,1,10.0,21,0.0,30.21,0,290.92777777777775,1.2250250159371403,0.0
287,2008,10,13,4,False,0.70310192,64,28,6.4,0,10.0,49,5.0,30.22,0,290.92777777777775,1.2254305190870698,346.48231646237986
287,2008,10,13,7,True,0.437223043,64,28,6.4,0,10.0,49,0.0,30.26,3687,290.92777777777775,1.227052531686788,0.0
287,2008,10,13,10,True,0.171344165,64,28,6.4,0,10.0,21,0.0,30.27,23961,290.92777777777775,1.2274580348367174,0.0
287,2008,10,13,13,True,0.094534712,64,28,6.4,0,10.0,14,5.0,30.22,27438,290.92777777777775,1.2254305190870698,346.48231646237986
287,2008,10,13,16,True,0.360413589,64,28,6.4,0,10.0,18,18.0,30.19,10116,290.92777777777775,1.224214009637281,16149.431161742848
287,2008,10,13,19,True,0.626292467,64,28,6.4,0,10.0,26,13.0,30.2,0,290.92777777777775,1.2246195127872106,6085.74290083098
287,2008,10,13,22,False,0.892171344,64,28,6.4,0,10.0,62,7.0,30.2,0,290.92777777777775,1.2246195127872106,950.1182589827157
288,2008,10,14,1,False,0.971851852,65,29,4.9,0,10.0,75,0.0,30.18,0,291.4833333333333,1.221475976503767,0.0
288,2008,10,14,4,False,0.705185185,65,29,4.9,0,10.0,61,3.0,30.16,0,291.4833333333333,1.2206665159494239,74.5492304827609
288,2008,10,14,7,True,0.438518519,65,29,4.9,0,10.0,75,0.0,30.18,3473,291.4833333333333,1.221475976503767,0.0
288,2008,10,14,10,True,0.171851852,65,29,4.9,0,10.0,63,5.0,30.18,22832,291.4833333333333,1.221475976503767,345.36419588885883
288,2008,10,14,13,True,0.094814815,65,29,4.9,0,10.0,36,0.0,30.1,26285,291.4833333333333,1.2182381342863946,0.0
288,2008,10,14,16,True,0.361481481,65,29,4.9,1,10.0,31,14.0,30.05,9756,291.4833333333333,1.2162144829005366,7548.777885552499
288,2008,10,14,19,True,0.628148148,65,29,4.9,0,10.0,40,14.0,30.03,0,291.4833333333333,1.2154050223461936,7543.753740537159
288,2008,10,14,22,False,0.894814815,65,29,4.9,0,10.0,72,9.0,30.04,0,291.4833333333333,1.215809752623365,2004.820618698863
289,2008,10,15,1,False,0.974702381,68,29,6.4,0,10.0,75,7.0,30.04,0,293.15,1.2088974224589248,937.9203110206732
289,2008,10,15,4,False,0.706845238,68,29,6.4,0,10.0,66,3.0,30.04,0,293.15,1.2088974224589248,73.83046180046117
289,2008,10,15,7,True,0.438988095,68,29,6.4,0,10.0,80,3.0,30.06,3359,293.15,1.2097022809292701,73.87961656863723
289,2008,10,15,10,True,0.171130952,68,29,6.4,0,10.0,65,6.0,30.08,7478,293.15,1.2105071393996156,591.4301706945064
289,2008,10,15,13,True,0.09672619,68,29,6.4,1,10.0,40,0.0,30.03,21210,293.15,1.208494993223752,0.0
289,2008,10,15,16,True,0.364583333,68,29,6.4,1,10.0,34,18.0,30.0,9209,293.15,1.2072877055182338,15926.144889047548
289,2008,10,15,19,True,0.632440476,68,29,6.4,1,10.0,58,11.0,30.01,0,293.15,1.2076901347534066,3635.933598583344
289,2008,10,15,22,False,0.900297619,68,29,6.4,0,10.0,70,7.0,30.03,0,293.15,1.208494993223752,937.6080872154068
290,2008,10,16,1,False,0.97761194,69,29,4.1,0,10.0,67,3.0,30.03,0,293.7055555555555,1.2062090776370467,73.66627769683852
290,2008,10,16,4,False,0.708955224,69,29,4.1,0,10.0,64,3.0,30.03,0,293.7055555555555,1.2062090776370467,73.66627769683852
290,2008,10,16,7,True,0.440298507,69,29,4.1,1,10.0,72,0.0,30.06,3225,293.7055555555555,1.2074140817106098,0.0
290,2008,10,16,10,True,0.171641791,69,29,4.1,0,10.0,70,3.0,30.08,21798,293.7055555555555,1.208217417759652,73.78893217185819
290,2008,10,16,13,True,0.097014925,69,29,4.1,0,10.0,54,0.0,30.03,15159,293.7055555555555,1.2062090776370467,0.0
290,2008,10,16,16,True,0.365671642,69,29,4.1,0,10.0,24,15.0,30.0,9169,293.7055555555555,1.205004073563483,9199.085626478334
290,2008,10,16,19,True,0.634328358,69,29,4.1,0,10.0,28,14.0,30.01,0,293.7055555555555,1.2054057415880044,7481.690386975678
